ind,type,start,bl1,bs1,dir1,dist1,bl2,bs2,dir2,dist2,walk
3029,2,1,L10,35,1,3688,L30,226,2,5513,1192
3029,2,1,L10,37,1,4938,L30,226,2,6709,905
3029,2,1,L14,18,1,2839,L23,226,1,4437,1255
3029,2,1,L14,35,1,3689,L30,226,2,5513,1192
3029,2,1,L14,37,1,4939,L30,226,2,6709,905
3029,2,1,L19,18,1,3046,L23,226,2,0,1255
3029,2,1,L19,336,1,5540,L30,226,1,0,998
3029,2,1,L19,5,1,4096,L23,226,1,3382,860
3029,2,1,L3,18,1,3045,L23,226,2,0,1255
3029,2,1,L3,6,1,3878,L30,226,1,0,1452
3029,2,1,L3,949,1,5254,L30,226,1,0,1087
3029,2,1,L3,951,1,5779,L30,226,1,0,860
3029,2,1,L4,18,1,2406,L23,226,2,0,1255
3029,2,1,L5,34,1,3339,L23,226,1,3382,1207
3029,2,1,L5,38,1,5444,L30,226,2,7745,1440
3029,2,1,L5,36,1,4452,L30,226,2,5915,1263
3029,2,1,L66,34,1,3339,L23,226,1,3382,1207
3029,2,1,L66,38,1,5444,L30,226,2,7745,1440
3029,2,1,L66,36,1,4452,L30,226,2,5915,1263
3029,2,1,L3,468,1,10467,L23,255,2,2820,788
3029,2,1,L3,466,1,9410,L23,255,2,1967,788
3029,2,1,L3,956,1,8299,L23,255,2,946,1671
3029,2,1,L3,955,1,7642,L30,255,1,946,1599
3029,2,1,L3,468,1,10467,L23,256,2,3201,575
3029,2,1,L3,466,1,9410,L23,256,2,2348,575
3029,2,1,L3,956,1,8299,L23,256,2,1327,1458
3029,2,1,L3,955,1,7642,L30,256,1,1327,1386
3029,2,1,L3,468,1,10467,L23,257,2,3540,957
3029,2,1,L3,466,1,9410,L23,257,2,2687,957
3029,2,1,L3,956,1,8299,L23,257,2,1666,1840
3029,2,1,L3,955,1,7642,L30,257,1,2330,1768
3029,2,2,L12,18,2,2384,L23,224,1,3482,1609
3029,2,2,L17,18,1,2446,L23,224,1,3482,1609
3029,2,2,L6,18,1,2788,L23,224,2,0,1609
3029,2,2,L6,949,1,5210,L30,224,1,0,1660
3029,2,2,L6,6,1,3622,L30,224,2,1813,1806
3029,2,2,L6,951,1,5735,L30,224,1,0,1214
3029,2,2,L12,18,2,2384,L23,225,1,3813,1181
3029,2,2,L17,18,1,2446,L23,225,1,3813,1181
3029,2,2,L6,18,1,2788,L23,225,2,0,1181
3029,2,2,L6,949,1,5210,L30,225,1,0,1232
3029,2,2,L6,6,1,3622,L30,225,2,2144,1378
3029,2,2,L6,951,1,5735,L30,225,1,0,786
3029,2,2,L12,18,2,2384,L23,226,1,4437,1512
3029,2,2,L17,18,1,2446,L23,226,1,4437,1512
3029,2,2,L6,18,1,2788,L23,226,2,0,1512
3029,2,2,L6,949,1,5210,L30,226,1,0,1563
3029,2,2,L6,6,1,3622,L30,226,2,2768,1709
3029,2,2,L6,951,1,5735,L30,226,1,0,1117
3029,2,215,L15,18,1,4481,L23,224,1,3482,1306
3029,2,215,L15,18,1,4481,L23,225,1,3813,878
3029,2,215,L15,18,1,4481,L23,226,1,4437,1209
3065,2,1677,L9,180,2,7118,L3,950,1,3642,1102
3065,2,1677,L9,180,2,7118,L6,950,1,3855,1102
3065,2,1677,L9,180,2,7118,L3,951,1,3975,910
3065,2,1677,L9,38,2,9724,L30,951,2,4977,1095
3065,2,1677,L9,36,2,8732,L30,951,2,3147,918
3065,2,1677,L9,180,2,7118,L6,951,1,4188,910
3065,2,1677,L9,180,2,7118,L3,952,1,4897,1243
3065,2,1677,L9,180,2,7118,L6,952,1,5009,1243
3065,2,1677,L9,1647,2,12350,L3,984,2,1573,1728
3065,2,1677,L9,48,2,14661,L6,984,2,4058,1068
3065,2,1677,L9,1651,2,13829,L6,984,2,3018,870
3065,2,1677,L9,1649,2,13085,L6,984,2,2502,870
3065,2,1677,L9,1647,2,12350,L6,984,2,1603,870
3065,2,1677,L9,1647,2,12350,L3,985,2,1788,1373
3065,2,1677,L9,48,2,14661,L6,985,2,4273,713
3065,2,1677,L9,1651,2,13829,L6,985,2,3233,515
3065,2,1677,L9,1649,2,13085,L6,985,2,2717,515
3065,2,1677,L9,1647,2,12350,L6,985,2,1818,515
3065,2,1677,L9,1647,2,12350,L3,986,2,2528,1588
3065,2,1677,L9,48,2,14661,L6,986,2,5013,928
3065,2,1677,L9,1651,2,13829,L6,986,2,3973,730
3065,2,1677,L9,1649,2,13085,L6,986,2,3457,730
3065,2,1677,L9,1647,2,12350,L6,986,2,2558,730
3065,2,1693,L7,1673,2,5165,L6,950,1,11393,628
3065,2,1693,L7,1698,2,4966,L6,950,1,10815,528
3065,2,1693,L7,1697,2,4688,L6,950,1,10136,1042
3065,2,1693,L9,1700,1,5442,L6,950,1,10815,1113
3065,2,1693,L7,1673,2,5165,L6,951,1,11726,436
3065,2,1693,L7,1698,2,4966,L6,951,1,11148,336
3065,2,1693,L7,1697,2,4688,L6,951,1,10469,850
3065,2,1693,L9,1700,1,5442,L6,951,1,11148,921
3065,2,1693,L7,1673,2,5165,L6,952,1,12547,769
3065,2,1693,L7,1698,2,4966,L6,952,1,11969,669
3065,2,1693,L7,1697,2,4688,L6,952,1,11290,1183
3065,2,1693,L9,1700,1,5442,L6,952,1,11969,1254
3163,2,1677,L9,34,2,7619,L1,9,1,2219,1261
3163,2,1677,L9,34,2,7619,L1,10,1,2489,1039
3163,2,1677,L9,34,2,7619,L1,11,1,2902,1310
3163,2,1677,L7,145,1,8901,L38,12,2,2678,1523
3163,2,1677,L7,144,1,8092,L38,12,2,2040,2026
3163,2,1677,L9,34,2,7619,L1,12,1,3462,1621
3163,2,1677,L9,180,2,7118,L1,23,1,0,1627
3163,2,1677,L9,321,2,5735,L1,23,2,2507,1858
3163,2,1677,L9,180,2,7118,L15,23,1,3222,1627
3163,2,1677,L9,321,2,5735,L38,23,1,2186,1858
3163,2,1677,L9,180,2,7118,L38,23,2,0,1627
3163,2,1677,L9,321,2,5735,L44,23,1,2264,1858
3163,2,1677,L9,180,2,7118,L44,23,1,2839,1480
3163,2,1677,L9,180,2,7118,L1,24,1,0,910
3163,2,1677,L9,321,2,5735,L1,24,2,2955,1141
3163,2,1677,L9,180,2,7118,L1,25,1,0,1358
3163,2,1677,L9,321,2,5735,L1,25,2,3255,1589
3163,2,1677,L9,321,2,5735,L441,1577,1,2264,1858
3163,2,1677,L9,180,2,7118,L441,1577,1,2839,1480
3442,1,2,L17,263,1,4482,NONE,-1,-1,-1,576
3442,1,2,L17,264,1,5735,NONE,-1,-1,-1,257
3442,2,1,L1,16,1,7430,L26,263,1,2714,909
3442,2,1,L1,16,1,7430,L261,263,1,2714,909
3442,2,1,L1,16,1,7430,L262,263,1,2714,909
3442,2,1,L10,18,1,2838,L26,263,1,2714,539
3442,2,1,L10,18,1,2838,L261,263,1,2714,539
3442,2,1,L10,18,1,2838,L262,263,1,2714,539
3442,2,1,L14,18,1,2839,L26,263,1,2714,539
3442,2,1,L14,18,1,2839,L261,263,1,2714,539
3442,2,1,L14,18,1,2839,L262,263,1,2714,539
3442,2,1,L16,18,1,3045,L26,263,1,2714,539
3442,2,1,L16,18,1,3045,L261,263,1,2714,539
3442,2,1,L16,18,1,3045,L262,263,1,2714,539
3442,2,1,L19,18,1,3046,L26,263,1,2714,539
3442,2,1,L19,18,1,3046,L261,263,1,2714,539
3442,2,1,L19,18,1,3046,L262,263,1,2714,539
3442,2,1,L2,350,1,4723,L26,263,1,721,931
3442,2,1,L2,350,1,4723,L261,263,1,721,931
3442,2,1,L2,350,1,4723,L262,263,1,721,931
3442,2,1,L3,18,1,3045,L26,263,1,2714,539
3442,2,1,L3,18,1,3045,L261,263,1,2714,539
3442,2,1,L3,18,1,3045,L262,263,1,2714,539
3442,2,1,L4,311,1,2804,L26,263,1,2036,926
3442,2,1,L4,18,1,2406,L26,263,2,0,539
3442,2,1,L4,311,1,2804,L261,263,1,2036,926
3442,2,1,L4,18,1,2406,L261,263,2,0,539
3442,2,1,L4,311,1,2804,L262,263,1,2036,926
3442,2,1,L4,18,1,2406,L262,263,2,0,539
3442,2,1,L5,18,1,2838,L26,263,1,2714,539
3442,2,1,L5,18,1,2838,L261,263,1,2714,539
3442,2,1,L5,18,1,2838,L262,263,1,2714,539
3442,2,1,L66,18,1,2838,L26,263,1,2714,539
3442,2,1,L66,18,1,2838,L261,263,1,2714,539
3442,2,1,L66,18,1,2838,L262,263,1,2714,539
3442,2,1,L1,16,1,7430,L26,264,1,3967,590
3442,2,1,L1,16,1,7430,L261,264,1,3967,590
3442,2,1,L1,16,1,7430,L262,264,1,3967,590
3442,2,1,L10,18,1,2838,L26,264,1,3967,220
3442,2,1,L10,18,1,2838,L261,264,1,3967,220
3442,2,1,L10,18,1,2838,L262,264,1,3967,220
3442,2,1,L14,18,1,2839,L26,264,1,3967,220
3442,2,1,L14,18,1,2839,L261,264,1,3967,220
3442,2,1,L14,18,1,2839,L262,264,1,3967,220
3442,2,1,L16,18,1,3045,L26,264,1,3967,220
3442,2,1,L16,18,1,3045,L261,264,1,3967,220
3442,2,1,L16,18,1,3045,L262,264,1,3967,220
3442,2,1,L19,18,1,3046,L26,264,1,3967,220
3442,2,1,L19,18,1,3046,L261,264,1,3967,220
3442,2,1,L19,18,1,3046,L262,264,1,3967,220
3442,2,1,L2,350,1,4723,L26,264,1,1974,612
3442,2,1,L2,350,1,4723,L261,264,1,1974,612
3442,2,1,L2,350,1,4723,L262,264,1,1974,612
3442,2,1,L3,18,1,3045,L26,264,1,3967,220
3442,2,1,L3,18,1,3045,L261,264,1,3967,220
3442,2,1,L3,18,1,3045,L262,264,1,3967,220
3442,2,1,L4,311,1,2804,L26,264,1,3289,607
3442,2,1,L4,18,1,2406,L26,264,2,0,220
3442,2,1,L4,311,1,2804,L261,264,1,3289,607
3442,2,1,L4,18,1,2406,L261,264,2,0,220
3442,2,1,L4,311,1,2804,L262,264,1,3289,607
3442,2,1,L4,18,1,2406,L262,264,2,0,220
3442,2,1,L5,18,1,2838,L26,264,1,3967,220
3442,2,1,L5,18,1,2838,L261,264,1,3967,220
3442,2,1,L5,18,1,2838,L262,264,1,3967,220
3442,2,1,L66,18,1,2838,L26,264,1,3967,220
3442,2,1,L66,18,1,2838,L261,264,1,3967,220
3442,2,1,L66,18,1,2838,L262,264,1,3967,220
3442,2,1,L1,17,1,7730,L28,774,1,4114,545
3442,2,1,L10,18,1,2838,L28,774,1,4114,393
3442,2,1,L14,18,1,2839,L28,774,1,4114,393
3442,2,1,L16,18,1,3045,L28,774,1,4114,393
3442,2,1,L19,18,1,3046,L28,774,1,4114,393
3442,2,1,L2,350,1,4723,L28,774,1,2107,1064
3442,2,1,L3,18,1,3045,L28,774,2,0,393
3442,2,1,L4,18,1,2406,L28,774,2,0,393
3442,2,1,L5,18,1,2838,L28,774,2,0,393
3442,2,1,L66,18,1,2838,L28,774,2,0,393
3442,2,2,L12,18,2,2384,L26,263,1,2714,796
3442,2,2,L12,18,2,2384,L261,263,1,2714,796
3442,2,2,L12,18,2,2384,L262,263,1,2714,796
3442,2,2,L6,18,1,2788,L26,263,1,2714,796
3442,2,2,L6,18,1,2788,L261,263,1,2714,796
3442,2,2,L6,18,1,2788,L262,263,1,2714,796
3442,2,2,L12,18,2,2384,L26,264,1,3967,477
3442,2,2,L12,18,2,2384,L261,264,1,3967,477
3442,2,2,L12,18,2,2384,L262,264,1,3967,477
3442,2,2,L6,18,1,2788,L26,264,1,3967,477
3442,2,2,L6,18,1,2788,L261,264,1,3967,477
3442,2,2,L6,18,1,2788,L262,264,1,3967,477
3442,2,2,L12,18,2,2384,L28,774,1,4114,650
3442,2,2,L6,18,1,2788,L28,774,2,0,650
3442,2,215,L15,18,1,4481,L26,263,1,2714,584
3442,2,215,L15,18,1,4481,L261,263,1,2714,584
3442,2,215,L15,18,1,4481,L262,263,1,2714,584
3442,2,215,L15,18,1,4481,L26,264,1,3967,265
3442,2,215,L15,18,1,4481,L261,264,1,3967,265
3442,2,215,L15,18,1,4481,L262,264,1,3967,265
3442,2,215,L15,18,1,4481,L28,774,1,4114,438
3507,2,1677,L7,1681,1,3066,L17,270,1,7998,964
3507,2,1677,L9,180,2,7118,L17,270,1,10212,659
3507,2,1677,L9,321,2,5735,L17,270,1,9313,812
3507,2,1677,L9,1681,2,3066,L17,270,1,7998,964
3610,1,1677,L7,171,1,10427,NONE,-1,-1,-1,1152
3610,1,1677,L7,1683,1,11487,NONE,-1,-1,-1,1236
3610,2,1677,L9,180,2,7118,L12,150,2,7586,2051
3610,2,1677,L9,321,2,5735,L12,150,2,6749,2282
3610,2,1677,L9,180,2,7118,L12,151,2,7836,1437
3610,2,1677,L9,321,2,5735,L12,151,2,6999,1668
3610,2,1677,L9,180,2,7118,L12,152,2,8137,1647
3610,2,1677,L9,321,2,5735,L12,152,2,7300,1878
3610,2,1677,L9,48,2,14661,L13,152,1,18739,1450
3610,2,1677,L9,188,2,14287,L13,152,1,17949,1585
3610,2,1677,L9,41,2,11340,L13,152,1,14516,1577
3610,2,1677,L9,40,2,10836,L13,152,1,13481,1566
3610,2,1677,L9,38,2,9724,L13,152,1,12114,1517
3610,2,1677,L9,36,2,8732,L13,152,1,10877,1655
3610,2,1677,L9,34,2,7619,L13,152,1,9960,1549
3610,2,1677,L9,321,2,5735,L13,152,1,8198,1878
3610,2,1677,L9,35,2,7968,L18,152,1,9456,1564
3610,2,1677,L9,34,2,7619,L18,152,1,8568,1549
3610,2,1677,L9,322,2,6271,L18,152,1,7041,1621
3610,2,1677,L9,320,2,5446,L18,152,1,6275,1609
3610,2,1677,L9,1344,2,4616,L18,152,1,5916,1930
3610,2,1677,L9,48,2,14661,L13,171,1,18438,1350
3610,2,1677,L9,188,2,14287,L13,171,1,17648,1485
3610,2,1677,L9,41,2,11340,L13,171,1,14215,1477
3610,2,1677,L9,40,2,10836,L13,171,1,13180,1466
3610,2,1677,L9,38,2,9724,L13,171,1,11813,1417
3610,2,1677,L9,36,2,8732,L13,171,1,10576,1555
3610,2,1677,L9,34,2,7619,L13,171,1,9659,1449
3610,2,1677,L9,321,2,5735,L13,171,1,7897,1778
3610,2,1677,L9,35,2,7968,L18,171,1,9155,1464
3610,2,1677,L9,34,2,7619,L18,171,1,8267,1449
3610,2,1677,L9,322,2,6271,L18,171,1,6740,1521
3610,2,1677,L9,320,2,5446,L18,171,1,5974,1509
3610,2,1677,L9,1344,2,4616,L18,171,1,5615,1830
3934,1,1,L10,40,1,6556,NONE,-1,-1,-1,441
3934,1,1,L5,40,1,6520,NONE,-1,-1,-1,441
3934,1,1,L66,40,1,6825,NONE,-1,-1,-1,441
3934,1,1,L10,41,1,6881,NONE,-1,-1,-1,45
3934,1,1,L10,42,1,7271,NONE,-1,-1,-1,370
3934,1,1,L14,189,1,6937,NONE,-1,-1,-1,684
3934,1,1,L5,406,1,6856,NONE,-1,-1,-1,209
3934,1,1,L5,407,1,7215,NONE,-1,-1,-1,546
3934,1,1,L66,1658,1,7219,NONE,-1,-1,-1,1106
3934,1,1,L66,1659,1,7621,NONE,-1,-1,-1,1500
3934,2,1,L1,5,1,2596,L13,40,2,3718,788
3934,2,1,L1,5,1,2596,L22,40,1,3682,788
3934,2,1,L1,5,1,2596,L27,40,1,3682,788
3934,2,1,L1,5,1,2596,L43,40,1,3682,788
3934,2,1,L1,5,1,2596,L9,40,2,3718,788
3934,2,1,L1,16,1,7430,L9,40,2,5101,1175
3934,2,1,L1,17,1,7730,L22,40,1,4529,654
3934,2,1,L1,17,1,7730,L27,40,1,4529,654
3934,2,1,L1,18,1,7730,L9,40,2,4565,836
3934,2,1,L1,18,2,0,L13,40,2,4778,741
3934,2,1,L16,18,1,3045,L13,40,2,4778,741
3934,2,1,L16,5,1,3429,L13,40,2,3718,788
3934,2,1,L16,18,1,3045,L43,40,1,4716,441
3934,2,1,L16,18,1,3045,L9,40,2,4565,836
3934,2,1,L16,18,1,3045,L22,40,1,4529,836
3934,2,1,L16,18,1,3045,L27,40,1,4529,836
3934,2,1,L19,18,1,3046,L13,40,2,4778,741
3934,2,1,L19,5,1,4096,L13,40,2,3718,788
3934,2,1,L19,336,1,5540,L13,40,2,2868,700
3934,2,1,L19,18,1,3046,L43,40,1,4716,441
3934,2,1,L19,18,1,3046,L9,40,2,4565,836
3934,2,1,L19,18,1,3046,L22,40,1,4529,836
3934,2,1,L19,18,1,3046,L27,40,1,4529,836
3934,2,1,L19,336,1,5540,L22,40,1,3181,643
3934,2,1,L19,336,1,5540,L27,40,1,3181,643
3934,2,1,L19,336,1,5540,L43,40,1,3181,643
3934,2,1,L19,336,1,5540,L9,40,2,3217,643
3934,2,1,L2,344,1,2359,L9,40,2,9342,1250
3934,2,1,L2,346,1,3548,L9,40,2,9342,591
3934,2,1,L2,348,1,4055,L9,40,2,10069,841
3934,2,1,L2,350,1,4723,L9,40,2,9072,1048
3934,2,1,L3,18,1,3045,L13,40,2,4778,741
3934,2,1,L3,5,1,3429,L13,40,2,3718,788
3934,2,1,L3,5,1,3429,L22,40,1,3682,788
3934,2,1,L3,18,1,3045,L22,40,2,0,836
3934,2,1,L3,5,1,3429,L27,40,1,3682,788
3934,2,1,L3,18,1,3045,L27,40,2,0,836
3934,2,1,L3,18,1,3045,L43,40,1,4716,441
3934,2,1,L3,18,1,3045,L9,40,2,4565,836
3934,2,1,L4,311,1,2804,L13,40,2,5191,1146
3934,2,1,L4,18,1,2406,L13,40,2,4565,836
3934,2,1,L4,18,1,2406,L22,40,2,0,836
3934,2,1,L4,18,1,2406,L27,40,2,0,836
3934,2,1,L4,18,1,2406,L43,40,1,4716,441
3934,2,1,L4,18,1,2406,L9,40,2,4565,836
3934,2,1,L4,312,1,3172,L9,40,2,5390,780
3934,2,1,L4,1328,1,3960,L9,40,2,6220,441
3934,2,1,L4,1330,1,4616,L9,40,2,7039,441
3934,2,1,L4,1332,1,5169,L9,40,2,7336,700
3934,2,1,L1,5,1,2596,L13,41,2,4043,392
3934,2,1,L1,5,1,2596,L9,41,2,4222,392
3934,2,1,L1,16,1,7430,L9,41,2,5605,779
3934,2,1,L1,18,1,7730,L9,41,2,5069,440
3934,2,1,L1,18,2,0,L13,41,2,5103,345
3934,2,1,L16,18,1,3045,L13,41,2,5103,345
3934,2,1,L16,5,1,3429,L13,41,2,4043,392
3934,2,1,L16,18,1,3045,L9,41,2,5069,440
3934,2,1,L19,18,1,3046,L13,41,2,5103,345
3934,2,1,L19,5,1,4096,L13,41,2,4043,392
3934,2,1,L19,336,1,5540,L13,41,2,3193,304
3934,2,1,L19,18,1,3046,L9,41,2,5069,440
3934,2,1,L19,336,1,5540,L9,41,2,3721,247
3934,2,1,L2,344,1,2359,L9,41,2,9846,854
3934,2,1,L2,346,1,3548,L9,41,2,9846,195
3934,2,1,L2,348,1,4055,L9,41,2,10573,445
3934,2,1,L2,350,1,4723,L9,41,2,9576,652
3934,2,1,L3,18,1,3045,L13,41,2,5103,345
3934,2,1,L3,5,1,3429,L13,41,2,4043,392
3934,2,1,L3,18,1,3045,L9,41,2,5069,440
3934,2,1,L4,311,1,2804,L13,41,2,5516,750
3934,2,1,L4,18,1,2406,L13,41,2,4890,440
3934,2,1,L4,18,1,2406,L9,41,2,5069,440
3934,2,1,L4,312,1,3172,L9,41,2,5894,384
3934,2,1,L4,1328,1,3960,L9,41,2,6724,45
3934,2,1,L4,1330,1,4616,L9,41,2,7543,45
3934,2,1,L4,1332,1,5169,L9,41,2,7840,304
3934,2,1,L1,5,1,2596,L13,42,2,4433,717
3934,2,1,L1,18,2,0,L13,42,2,5493,670
3934,2,1,L16,18,1,3045,L13,42,2,5493,670
3934,2,1,L16,5,1,3429,L13,42,2,4433,717
3934,2,1,L19,18,1,3046,L13,42,2,5493,670
3934,2,1,L19,5,1,4096,L13,42,2,4433,717
3934,2,1,L19,336,1,5540,L13,42,2,3583,629
3934,2,1,L3,18,1,3045,L13,42,2,5493,670
3934,2,1,L3,5,1,3429,L13,42,2,4433,717
3934,2,1,L3,953,1,7051,L21,42,2,1089,852
3934,2,1,L4,311,1,2804,L13,42,2,5906,1075
3934,2,1,L4,18,1,2406,L13,42,2,5280,765
3934,2,1,L19,89,1,10036,L21,57,1,10863,781
3934,2,1,L3,953,1,7051,L9,58,1,1214,527
3934,2,1,L3,966,1,25091,L22,59,2,5497,755
3934,2,1,L3,965,1,23779,L22,59,2,4404,1648
3934,2,1,L3,963,1,21553,L27,59,2,5290,1474
3934,2,1,L3,953,1,7051,L9,59,1,2028,1237
3934,2,1,L3,965,1,23779,L43,59,2,4404,1648
3934,2,1,L3,966,1,25091,L43,59,2,5497,755
3934,2,1,L3,968,1,25550,L22,59,2,5497,2302
3934,2,1,L3,968,1,25550,L43,59,2,5497,2302
3934,2,1,L1,5,1,2596,L22,406,1,4018,556
3934,2,1,L1,5,1,2596,L27,406,1,4018,556
3934,2,1,L1,5,1,2596,L43,406,1,4018,556
3934,2,1,L1,17,1,7730,L22,406,1,4865,422
3934,2,1,L1,17,1,7730,L27,406,1,4865,422
3934,2,1,L16,18,1,3045,L43,406,1,5052,209
3934,2,1,L16,18,1,3045,L22,406,1,4865,604
3934,2,1,L16,18,1,3045,L27,406,1,4865,604
3934,2,1,L19,18,1,3046,L43,406,1,5052,209
3934,2,1,L19,18,1,3046,L22,406,1,4865,604
3934,2,1,L19,18,1,3046,L27,406,1,4865,604
3934,2,1,L19,336,1,5540,L22,406,1,3517,411
3934,2,1,L19,336,1,5540,L27,406,1,3517,411
3934,2,1,L19,336,1,5540,L43,406,1,3517,411
3934,2,1,L3,5,1,3429,L22,406,1,4018,556
3934,2,1,L3,18,1,3045,L22,406,2,0,604
3934,2,1,L3,5,1,3429,L27,406,1,4018,556
3934,2,1,L3,18,1,3045,L27,406,2,0,604
3934,2,1,L3,18,1,3045,L43,406,1,5052,209
3934,2,1,L4,18,1,2406,L22,406,2,0,604
3934,2,1,L4,18,1,2406,L27,406,2,0,604
3934,2,1,L4,18,1,2406,L43,406,1,5052,209
3934,2,1,L1,5,1,2596,L22,407,1,4377,893
3934,2,1,L1,5,1,2596,L27,407,1,4377,893
3934,2,1,L1,5,1,2596,L43,407,1,4377,893
3934,2,1,L1,17,1,7730,L22,407,1,5224,759
3934,2,1,L1,17,1,7730,L27,407,1,5224,759
3934,2,1,L16,18,1,3045,L43,407,1,5411,546
3934,2,1,L16,18,1,3045,L22,407,1,5224,941
3934,2,1,L16,18,1,3045,L27,407,1,5224,941
3934,2,1,L19,18,1,3046,L43,407,1,5411,546
3934,2,1,L19,18,1,3046,L22,407,1,5224,941
3934,2,1,L19,18,1,3046,L27,407,1,5224,941
3934,2,1,L19,336,1,5540,L22,407,1,3876,748
3934,2,1,L19,336,1,5540,L27,407,1,3876,748
3934,2,1,L19,336,1,5540,L43,407,1,3876,748
3934,2,1,L3,5,1,3429,L22,407,1,4377,893
3934,2,1,L3,18,1,3045,L22,407,2,0,941
3934,2,1,L3,5,1,3429,L27,407,1,4377,893
3934,2,1,L3,18,1,3045,L27,407,2,0,941
3934,2,1,L3,18,1,3045,L43,407,1,5411,546
3934,2,1,L4,18,1,2406,L22,407,2,0,941
3934,2,1,L4,18,1,2406,L27,407,2,0,941
3934,2,1,L4,18,1,2406,L43,407,1,5411,546
3934,2,1,L3,966,1,25091,L22,464,2,4683,973
3934,2,1,L3,965,1,23779,L22,464,2,3590,1866
3934,2,1,L3,963,1,21553,L27,464,2,4476,1692
3934,2,1,L3,965,1,23779,L43,464,2,3590,1866
3934,2,1,L3,966,1,25091,L43,464,2,4683,973
3934,2,1,L3,968,1,25550,L22,464,2,4683,2520
3934,2,1,L3,968,1,25550,L43,464,2,4683,2520
3934,2,2,L11,18,1,1547,L13,40,2,4565,1094
3934,2,2,L11,18,1,1547,L9,40,2,4565,1094
3934,2,2,L12,18,2,2384,L13,40,2,4565,1094
3934,2,2,L12,18,2,2384,L43,40,1,4716,699
3934,2,2,L12,18,2,2384,L9,40,2,4565,1094
3934,2,2,L12,18,2,2384,L22,40,1,4529,1094
3934,2,2,L12,18,2,2384,L27,40,1,4529,1094
3934,2,2,L12,19,2,2584,L13,40,2,5524,1061
3934,2,2,L12,19,2,2584,L9,40,2,5390,1325
3934,2,2,L12,21,2,3581,L13,40,2,6015,1901
3934,2,2,L12,138,2,4379,L13,40,2,7001,699
3934,2,2,L12,140,2,5007,L13,40,2,7417,1035
3934,2,2,L12,143,2,6498,L13,40,2,11504,1320
3934,2,2,L12,145,2,7307,L13,40,2,11810,842
3934,2,2,L12,147,2,7860,L13,40,2,12545,811
3934,2,2,L12,149,2,8490,L13,40,2,12886,1654
3934,2,2,L12,151,2,9383,L13,40,2,13516,836
3934,2,2,L17,18,1,2446,L13,40,2,4778,999
3934,2,2,L17,18,1,2446,L43,40,1,4716,699
3934,2,2,L17,18,1,2446,L9,40,2,4565,1094
3934,2,2,L17,18,1,2446,L22,40,1,4529,1094
3934,2,2,L17,18,1,2446,L27,40,1,4529,1094
3934,2,2,L17,260,1,3045,L9,40,2,5390,1247
3934,2,2,L17,262,1,4163,L9,40,2,9072,1399
3934,2,2,L6,18,1,2788,L13,40,2,4778,999
3934,2,2,L6,5,1,3172,L13,40,2,3718,1046
3934,2,2,L6,5,1,3172,L22,40,1,3682,1046
3934,2,2,L6,18,1,2788,L22,40,2,0,1094
3934,2,2,L6,5,1,3172,L27,40,1,3682,1046
3934,2,2,L6,18,1,2788,L27,40,2,0,1094
3934,2,2,L6,18,1,2788,L43,40,2,0,699
3934,2,2,L6,18,1,2788,L9,40,2,4565,1094
3934,2,2,L11,18,1,1547,L13,41,2,4890,698
3934,2,2,L11,18,1,1547,L9,41,2,5069,698
3934,2,2,L12,18,2,2384,L13,41,2,4890,698
3934,2,2,L12,18,2,2384,L9,41,2,5069,698
3934,2,2,L12,19,2,2584,L13,41,2,5849,665
3934,2,2,L12,19,2,2584,L9,41,2,5894,929
3934,2,2,L12,21,2,3581,L13,41,2,6340,1505
3934,2,2,L12,138,2,4379,L13,41,2,7326,303
3934,2,2,L12,140,2,5007,L13,41,2,7742,639
3934,2,2,L12,143,2,6498,L13,41,2,11829,924
3934,2,2,L12,145,2,7307,L13,41,2,12135,446
3934,2,2,L12,147,2,7860,L13,41,2,12870,415
3934,2,2,L12,149,2,8490,L13,41,2,13211,1258
3934,2,2,L12,151,2,9383,L13,41,2,13841,440
3934,2,2,L17,18,1,2446,L13,41,2,5103,603
3934,2,2,L17,18,1,2446,L9,41,2,5069,698
3934,2,2,L17,260,1,3045,L9,41,2,5894,851
3934,2,2,L17,262,1,4163,L9,41,2,9576,1003
3934,2,2,L6,18,1,2788,L13,41,2,5103,603
3934,2,2,L6,5,1,3172,L13,41,2,4043,650
3934,2,2,L6,18,1,2788,L9,41,2,5069,698
3934,2,2,L11,18,1,1547,L13,42,2,5280,1023
3934,2,2,L12,18,2,2384,L13,42,2,5280,1023
3934,2,2,L12,19,2,2584,L13,42,2,6239,990
3934,2,2,L12,21,2,3581,L13,42,2,6730,1830
3934,2,2,L12,138,2,4379,L13,42,2,7716,628
3934,2,2,L12,140,2,5007,L13,42,2,8132,964
3934,2,2,L12,143,2,6498,L13,42,2,12219,1249
3934,2,2,L12,145,2,7307,L13,42,2,12525,771
3934,2,2,L12,147,2,7860,L13,42,2,13260,740
3934,2,2,L12,149,2,8490,L13,42,2,13601,1583
3934,2,2,L12,151,2,9383,L13,42,2,14231,765
3934,2,2,L17,18,1,2446,L13,42,2,5493,928
3934,2,2,L6,18,1,2788,L13,42,2,5493,928
3934,2,2,L6,5,1,3172,L13,42,2,4433,975
3934,2,2,L6,1646,1,7005,L21,42,2,1089,1010
3934,2,2,L6,48,1,9836,L13,57,1,4548,826
